artist,track,playcount
Childish Gambino,Playing Around Before the Party Starts,1430367
Childish Gambino,I. The Party,1505230
Childish Gambino,Outside,1327521
Childish Gambino,All The Shine,1422450
Childish Gambino,Death By Numbers,1458907
Childish Gambino,Sunrise,1666638
Childish Gambino,II. No Exit,1400112
Childish Gambino,Time (feat. Ariana Grande),1036072
Childish Gambino,In The Night (feat. Jorja Smith & Amaarae),1348868
Childish Gambino,You See Me,1371522
Childish Gambino,Backpackers,1273767
Childish Gambino,Retro (ROUGH),1603738
Childish Gambino,II. Earth: The Oldest Computer (The Last Night),1538022
Childish Gambino,II. Zealots Of Stockholm [Free Information],1351239
Playboi Carti,Sky,24437629
Playboi Carti,Magnolia,20091573
Playboi Carti,Location,24594308
Playboi Carti,ILoveUIHateU,22558149
Playboi Carti,R.I.P.,20554440
Playboi Carti,Vamp Anthem,14437607
Playboi Carti,wokeuplikethis*,12951700
Playboi Carti,New Tank,15168047
Playboi Carti,Foreign,11833673
Playboi Carti,EVIL J0RDAN,9012303
Playboi Carti,Stop Breathing,13545928
Playboi Carti,Rockstar Made,11192338
Playboi Carti,FlatBed Freestyle,9124790
Playboi Carti,Lean 4 Real (feat. Skepta),11021516
Playboi Carti,RATHER LIE (with The Weeknd),11180386
Playboi Carti,Yah Mean,9510151
Playboi Carti,On That Time,10673355
Playboi Carti,Over,12620124
Playboi Carti,Flex,9205738
Playboi Carti,All Red,13400912
Playboi Carti,Place,8325629
Playboi Carti,New Choppa,8070070
Playboi Carti,Meh,7024664
Playboi Carti,Right Now (feat. Pi'erre Bourne),5855882
Playboi Carti,POP OUT,5371643
Playboi Carti,Let It Go,6935541
Playboi Carti,TOXIC (with Skepta),7590634
Playboi Carti,Old Money,5481134
Playboi Carti,Home (KOD),6450088
Playboi Carti,New N3on,7838618
Playboi Carti,K POP,4235103
Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,6521533
Playboi Carti,MOJO JOJO,4208222
Playboi Carti,Mileage (feat. Chief Keef),5701918
Playboi Carti,FINE SHIT,4472521
Playboi Carti,JumpOutTheHouse,6533389
Playboi Carti,Beno!,5527214
Playboi Carti,No Time (feat. Gunna),5519232
Playboi Carti,Poke It Out (with Nicki Minaj),4343740
Playboi Carti,Choppa Won't Miss (feat. Young Thug),5301998
Playboi Carti,GOOD CREDIT (with Kendrick Lamar),5233230
Playboi Carti,dothatshit!,5032799
Playboi Carti,RADAR,4075343
Playboi Carti,Slay3r,5958808
Playboi Carti,OLYMPIAN,5922926
Playboi Carti,Middle of the Summer (feat. Red Coldhearted),4773093
Playboi Carti,CRANK,5265209
Playboi Carti,NO. 9,4596415
Playboi Carti,CRUSH (With Travis Scott),4379760
Playboi Carti,I SEEEEEE YOU BABY BOI,4228592
Joji,SLOW DANCING IN THE DARK,35600220
Joji,Glimpse of Us,30601024
Joji,YEAH RIGHT,18104350
Joji,Worldstar Money (Interlude),15554995
Joji,Sanctuary,15091529
Joji,Die for You,14976571
Joji,Will He,11915669
Joji,Gimme Love,11940167
Joji,Run,11202197
Joji,CAN'T GET OVER YOU (feat. Clams Casino),7968640
Joji,Like You Do,9480018
Joji,TEST DRIVE,6810345
Joji,WANTED U,6876243
Joji,Daylight,6456373
Joji,Demons,5469325
Joji,Afterthought,6502833
Joji,ATTENTION,6068477
Joji,Ew,6492946
Joji,Feeling Like the End,5626853
Joji,YUKON (INTERLUDE),6896364
Joji,PIXELATED KISSES,7845331
Joji,NIGHT RIDER,4869893
Joji,I Don't Wanna Waste My Time,3748428
Joji,Window,3711001
Joji,1AM FREESTYLE,5064381
Joji,NO FUN,3762812
Joji,R.I.P. (feat. Trippie Redd),3408947
Joji,Pretty Boy (feat. Lil Yachty),3669702
Joji,Before the Day Is Over,3467313
Joji,MODUS,3829493
Joji,Past Won't Leave My Bed,3312852
Joji,Your Man,2998473
Joji,Pills,2934809
Joji,Tick Tock,3810555
Joji,Bitter Fuck,2760973
Joji,Dissolve,3260148
Joji,NITROUS,3046574
Joji,COME THRU,2730914
Joji,XNXX,2845575
Joji,Plastic Taste,2128732
Joji,777,3298698
Joji,WHY AM I STILL IN LA (feat. Shlohmo & D33J),2312743
Joji,I'LL SEE YOU IN 40,2648018
Joji,BLAHBLAHBLAH DEMO,2581908
Joji,If it Only gets better,2457516
Joji,Upgrade,2775619
Joji,LOVE YOU LESS,1663524
Joji,High Hopes (feat. Omar Apollo),1934112
Joji,Normal People (feat. rei brown),2444839
Joji,Mr. Hollywood,2424338
Future,Mask Off,12281484
Future,Like That,21521170
Future,Type Shit,15214493
Future,WAIT FOR U (feat. Drake & Tems),13361853
Future,Life Is Good (feat. Drake),9663679
Future,Solo,12231308
Future,Low Life (feat. The Weeknd),10395729
Future,PUFFIN ON ZOOTIEZ,11391393
Future,The Percocet & Stripper Joint,8830333
Future,I Serve the Base,7143355
Future,Cinderella,6897768
Future,WE STILL DON'T TRUST YOU,5152839
Future,Young Metro,4251111
Future,Codeine Crazy,7916093
Future,We Don't Trust You,3647253
Future,LIL DEMON,3484954
Future,Fine China,4461571
Future,Too Comfortable,4165691
Future,Drankin N Smokin,3889879
Future,March Madness,4206423
Future,Where Ya At (feat. Drake),2775843
Future,Thought It Was a Drought,3363014
Future,Ice Attack,2509003
Future,712PM,4139517
Future,Throw Away,4971703
Future,Stick Talk,2930394
Future,F*ck Up Some Commas,2218816
Future,Everyday Hustle,2310480
Future,Fried (She a Vibe),2447733
Future,LOVE YOU BETTER,2716116
Future,Slimed In,1698310
Future,Hard to Choose One,2695123
Future,All To Myself,2135455
Future,I'M ON ONE (feat. Drake),2569852
Future,Jersey,2110962
Future,Claustrophobic,1439420
Future,Mask Off (feat. Kendrick Lamar) - remix,1725610
Future,Magic Don Juan (Princess Diana),1542749
Future,Solitaires (feat. Travis Scott),2502961
Future,TEFLON DON,1594922
Future,I'M DAT N****,2119149
Future,MASSAGING ME,2516791
Future,KEEP IT BURNIN (feat. Kanye West),2355689
Future,Runnin Outta Time,1436868
Future,GTA,1577145
Future,Comin Out Strong (feat. The Weeknd),2328744
Future,Married To The Game,2554811
Future,Trap Niggas,1990758
Future,My Collection,2843909
Future,Wicked,1683332
Olivia Dean,Man I Need,6905507
Olivia Dean,So Easy (To Fall In Love),5787208
Olivia Dean,Nice To Each Other,5120991
Olivia Dean,Dive,3805026
Olivia Dean,A Couple Minutes,2957255
Olivia Dean,The Hardest Part,2539033
Olivia Dean,Let Alone The One You Love,2615226
Olivia Dean,Baby Steps,2189866
Olivia Dean,Lady Lady,2187159
Olivia Dean,I've Seen It,2156738
Olivia Dean,Ok Love You Bye,1993375
Olivia Dean,Close Up,1451486
Olivia Dean,Something Inbetween,1430943
Olivia Dean,Loud,1397394
Olivia Dean,Ladies Room,1126463
Olivia Dean,The Art of Loving (Intro),962991
Olivia Dean,Echo,857309
Olivia Dean,It Isn’t Perfect But It Might Be - from “Bridget Jones: Mad About the Boy” Original Motion Picture Soundtrack,984717
Olivia Dean,The Hardest Part (feat. Leon Bridges),650635
Olivia Dean,Dangerously Easy,532118
Olivia Dean,Reason to Stay,653856
Olivia Dean,Messy,596268
Olivia Dean,A Couple Minutes (A COLORS SHOW),390564
Olivia Dean,UFO,646505
Olivia Dean,Time,514160
Olivia Dean,Touching Toes,471392
Olivia Dean,I Could Be A Florist,480267
Olivia Dean,Be My Own Boyfriend,480332
Olivia Dean,Float,351184
Olivia Dean,Cross My Mind,351662
Olivia Dean,The Dress (Dijon Cover) (Live) - Spotify Live Room,371714
Olivia Dean,Danger,447572
Olivia Dean,The Christmas Song,128639
Olivia Dean,What Am I Gonna Do On Sundays?,256084
Olivia Dean,Crosswords,270247
Olivia Dean,No Man,268791
Olivia Dean,Carmen,312737
Olivia Dean,You Can't Hurry Love - Live At Jools' Annual Hootenanny,301796
Olivia Dean,Password Change,215452
Olivia Dean,Slowly,246419
Olivia Dean,Everybody's Crazy,225694
Olivia Dean,Baby Come Home,173596
Olivia Dean,Dive - Acoustic,188785
Olivia Dean,Wish I Didn't Miss You - Mahogany Sessions,185190
Olivia Dean,Getting There - Interlude,185838
Olivia Dean,White Trainers - Demo,202532
Olivia Dean,Dy-Na-Mi-Tee,149041
Olivia Dean,Man I Need (Live) – Spotify Live Room,150921
Olivia Dean,Fall Again,154893
Olivia Dean,A Couple Minutes - A COLORS SHOW,78930
Olivia Rodrigo,good 4 u,35220998
Olivia Rodrigo,deja vu,29527122
Olivia Rodrigo,drivers license,29902800
Olivia Rodrigo,vampire,32800423
Olivia Rodrigo,traitor,24719974
Olivia Rodrigo,"jealousy, jealousy",24314215
Olivia Rodrigo,brutal,22417068
Olivia Rodrigo,favorite crime,25091988
Olivia Rodrigo,bad idea right?,24466055
Olivia Rodrigo,happier,18183596
Olivia Rodrigo,lacy,20061461
Olivia Rodrigo,all-american bitch,20694994
Olivia Rodrigo,get him back!,19674308
Olivia Rodrigo,"1 step forward, 3 steps back",14393368
Olivia Rodrigo,enough for you,14188091
Olivia Rodrigo,obsessed,13823157
Olivia Rodrigo,love is embarrassing,17946938
Olivia Rodrigo,hope ur ok,11243587
Olivia Rodrigo,ballad of a homeschooled girl,14569501
Olivia Rodrigo,making the bed,14761524
Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,12636700
Olivia Rodrigo,the grudge,13750231
Olivia Rodrigo,pretty isn’t pretty,13905034
Olivia Rodrigo,logical,10300454
Olivia Rodrigo,so american,12657434
Olivia Rodrigo,teenage dream,9702161
Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",5044491
Olivia Rodrigo,stranger,5896953
Olivia Rodrigo,girl i’ve always been,4239761
Olivia Rodrigo,scared of my guitar,4871613
Olivia Rodrigo,All I Want,3093253
Olivia Rodrigo,"Wondering - From ""High School Musical: The Musical: The Series""",927676
Olivia Rodrigo,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",1079256
Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",692154
Olivia Rodrigo,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",791809
Olivia Rodrigo,Start of Something New - Nini Version,483267
Olivia Rodrigo,"I Think I Kinda, You Know - Duet",493375
Olivia Rodrigo,All I Want - Love That Lasts Mix,430209
Olivia Rodrigo,"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",308781
Olivia Rodrigo,Out of the Old,401681
Olivia Rodrigo,Friday I'm In Love - Live From Glastonbury,280132
Olivia Rodrigo,Wondering,514740
Olivia Rodrigo,"Granted - From ""High School Musical: The Musical: The Series (Season 2)""",380886
Olivia Rodrigo,Just for a Moment,386793
Olivia Rodrigo,"Out of the Old - From ""High School Musical: The Musical: The Series""",226686
Olivia Rodrigo,River,166782
Olivia Rodrigo,Just Like Heaven - Live From Glastonbury,145358
Olivia Rodrigo,All I Want - Live at Vevo,138908
Olivia Rodrigo,"Breaking Free - Nini, Ricky & E.J. Version",140106
Olivia Rodrigo,Bizaardvark Theme Song,185874
Clairo,Sofia,26119240
Clairo,Bags,33154699
Clairo,Pretty Girl,15218677
Clairo,Juna,20563462
Clairo,4EVER,15910384
Clairo,Amoeba,19919098
Clairo,Flaming Hot Cheetos,13797075
Clairo,bubble gum,13552710
Clairo,Sexy To Someone,13566438
Clairo,Hello?,9775651
Clairo,Softly,9929868
Clairo,Slow Dance,7750606
Clairo,Add Up My Love,8150745
Clairo,Terrapin,6396615
Clairo,Second Nature,6343066
Clairo,Nomad,6623245
Clairo,How - demo,5327279
Clairo,North,6347171
Clairo,Alewife,4965921
Clairo,2 Hold U,3909852
Clairo,Thank You,4655578
Clairo,Blouse,5037058
Clairo,Heaven,4001853
Clairo,Glory of the Snow,4202207
Clairo,Echo,3800540
Clairo,Love Songs,2659975
Clairo,Bambi,4049533
Clairo,Pier 4,3492045
Clairo,Bags - Recorded At Electric Lady Studios,5289384
Clairo,Impossible,3359578
Clairo,Feel Something,3192144
Clairo,Harbor,3948353
Clairo,Partridge,2931825
Clairo,Sinking,2890784
Clairo,Closer To You,2953945
Clairo,White Flag,2943948
Clairo,Get WIth U,2048901
Clairo,I Wouldn't Ask You,2469945
Clairo,Zinnias,2388033
Clairo,Reaper,2656100
Clairo,Just For Today,2469563
Clairo,Sis,1619030
Clairo,Wade,1968460
Clairo,Little Changes,1777636
Clairo,Management,1849187
Clairo,Joanie,1505777
Clairo,How (demo),968063
Clairo,B.O.M.D.,1074216
Clairo,Amoeba - Recorded At Electric Lady Studios,1520579
Clairo,Brooklyn Baby - Spotify Singles,625297
Michael Jackson,Billie Jean,24372676
Michael Jackson,Beat It,17587363
Michael Jackson,Thriller,13194893
Michael Jackson,Rock With You - Single Version,10027748
Michael Jackson,P.Y.T. (Pretty Young Thing),8756982
Michael Jackson,Don't Stop 'Til You Get Enough,6961536
Michael Jackson,Smooth Criminal - 2012 Remaster,7687269
Michael Jackson,Remember the Time,8704218
Michael Jackson,Black or White,6329453
Michael Jackson,Human Nature,6914643
Michael Jackson,Wanna Be Startin' Somethin',5526335
Michael Jackson,Chicago,10380362
Michael Jackson,They Don't Care About Us,5959573
Michael Jackson,Man in the Mirror,5646908
Michael Jackson,Bad,5103428
Michael Jackson,Smooth Criminal,5648807
Michael Jackson,Dirty Diana,4772863
Michael Jackson,The Way You Make Me Feel,4202749
Michael Jackson,The Way You Make Me Feel - 2012 Remaster,4029273
Michael Jackson,Love Never Felt So Good,4881903
Michael Jackson,Baby Be Mine,4191626
Michael Jackson,You Rock My World,4853358
Michael Jackson,Off the Wall,4421732
Michael Jackson,Rock with You,3784359
Michael Jackson,Earth Song,3781003
Michael Jackson,Bad - 2012 Remaster,3435353
Michael Jackson,You Are Not Alone,3367968
Michael Jackson,Heal the World,3124226
Michael Jackson,Heaven Can Wait,4807326
Michael Jackson,The Lady in My Life,2516751
Michael Jackson,Beat It - Single Version,1911886
Michael Jackson,Man In The Mirror - 2012 Remaster,2188343
Michael Jackson,The Girl Is Mine (with Paul McCartney),2649937
Michael Jackson,Dirty Diana - 2012 Remaster,2104962
Michael Jackson,I Can't Help It,1914410
Michael Jackson,I Just Can't Stop Loving You,1685399
Michael Jackson,Scream,2012822
Michael Jackson,Billie Jean - Single Version,1329686
Michael Jackson,Jam,1770183
Michael Jackson,Blood on the Dance Floor,2128925
Michael Jackson,Give in to Me,2289395
Michael Jackson,Workin' Day and Night,1505108
Michael Jackson,The Girl Is Mine,1339357
Michael Jackson,Who Is It,2061506
Michael Jackson,Black Or White - Single Version,1304199
Michael Jackson,Get on the Floor,1537767
Michael Jackson,In the Closet,1797010
Michael Jackson,She's Out of My Life,1195094
Michael Jackson,Stranger in Moscow,1896387
Michael Jackson,Dangerous,1588982
TV Girl,Lovers Rock,47890442
TV Girl,Not Allowed,36576019
TV Girl,Cigarettes out the Window,29728329
TV Girl,Blue Hair,20506757
TV Girl,The Blonde,15361954
TV Girl,It Almost Worked,12944607
TV Girl,Taking What's Not Yours,12661655
TV Girl,Loving Machine,11057100
TV Girl,Birds Dont Sing,9399155
TV Girl,Louise,8251275
TV Girl,Hate Yourself,6333289
TV Girl,Song About Me,5627126
TV Girl,Safeword,4136958
TV Girl,Daughter of a Cop,3670132
TV Girl,Pretty Boy,3839987
TV Girl,Pantyhose,3214774
TV Girl,My Girlfriend,2947248
TV Girl,For You,2420849
TV Girl,(Do The) Act Like You Never Met Me,2341743
TV Girl,Heaven Is a Bedroom,2174830
TV Girl,Talk to Strangers,1636248
TV Girl,Till You Tell Me to Leave,1528213
TV Girl,Her and Her Friend,1691391
TV Girl,Cynical One,1998037
TV Girl,Anjela,1644103
TV Girl,99.5,1168740
TV Girl,The Getaway,1377822
TV Girl,Summer 2000 Baby,910569
TV Girl,Valerie,1350352
TV Girl,She Smokes in Bed,1093919
TV Girl,Come When You Call,827694
TV Girl,The Night in Question,1018991
TV Girl,Natalie Wood,1174431
TV Girl,Lonely Girls,840897
TV Girl,I'll Be Faithful,711050
TV Girl,7 Days til Sunday,794934
TV Girl,King of Echo Park,798904
TV Girl,Stay Away (It's Like That),857911
TV Girl,Melanie,838688
TV Girl,Sleeping with the Enemy,832768
TV Girl,Easier to Cry,850982
TV Girl,Shame,541277
TV Girl,Messy Hair,465503
TV Girl,All The Way Through,489830
TV Girl,The Desolation Tango,705843
TV Girl,Butterflies,493365
TV Girl,Everything Blue,482927
TV Girl,Laura,703537
TV Girl,Take a Trip,461748
TV Girl,Grapes Upon the Vine,581324
Lil Uzi Vert,XO TOUR Llif3,24909890
Lil Uzi Vert,20 Min,23212714
Lil Uzi Vert,Just Wanna Rock,12898432
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),15744615
Lil Uzi Vert,Money Longer,8810334
Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,7622720
Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),8494024
Lil Uzi Vert,Homecoming,7658781
Lil Uzi Vert,Silly Watch,6667162
Lil Uzi Vert,Erase Your Social,7669064
Lil Uzi Vert,Flooded the Face,6600128
Lil Uzi Vert,Myron,6372653
Lil Uzi Vert,Sauce It Up,5676598
Lil Uzi Vert,Sanguine Paradise,6528061
Lil Uzi Vert,Baby Pluto,5424654
Lil Uzi Vert,You Was Right,4690603
Lil Uzi Vert,Lo Mein,4985864
Lil Uzi Vert,P2,5272998
Lil Uzi Vert,Yessirskiii,5417033
Lil Uzi Vert,Aye (feat. Travis Scott),3374008
Lil Uzi Vert,Ps & Qs,4612524
Lil Uzi Vert,7am,4109908
Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],4661587
Lil Uzi Vert,The End (feat. BABYMETAL),3165352
Lil Uzi Vert,Do What I Want,4145526
Lil Uzi Vert,Two®,3490107
Lil Uzi Vert,Dark Queen,4196104
Lil Uzi Vert,Prices,4239989
Lil Uzi Vert,Endless Fashion (feat. Nicki Minaj),2952259
Lil Uzi Vert,Top,3421189
Lil Uzi Vert,New Patek,3506329
Lil Uzi Vert,For Fun,3869351
Lil Uzi Vert,Futsal Shuffle 2020,3564028
Lil Uzi Vert,Suicide Doors,2735642
Lil Uzi Vert,444+222,2950534
Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,2569355
Lil Uzi Vert,Venetia,3539312
Lil Uzi Vert,Spin Again,3391120
Lil Uzi Vert,Werewolf (feat. Bring Me the Horizon),2725064
Lil Uzi Vert,x2,2731305
Lil Uzi Vert,Bigger Than Life,2852043
Lil Uzi Vert,POP,2251669
Lil Uzi Vert,That Way - Bonus Track,2316735
Lil Uzi Vert,Crush Em,1787984
Lil Uzi Vert,Celebration Station,2801581
Lil Uzi Vert,You Better Move,2096278
Lil Uzi Vert,For Real,2128423
Lil Uzi Vert,UnFazed (feat. The Weeknd),2097288
Lil Uzi Vert,Patience (feat. Don Toliver),2566197
Lil Uzi Vert,I'm Sorry,2207840
Zara Larsson,Lush Life,11926021
Zara Larsson,Never Forget You,4320445
Zara Larsson,Midnight Sun,8150392
Zara Larsson,Ain't My Fault,3660775
Zara Larsson,Ruin My Life,3777216
Zara Larsson,Can't Tame Her,2575924
Zara Larsson,I Would Like,1398617
Zara Larsson,Blue Moon,1501934
Zara Larsson,Pretty Ugly,1909931
Zara Larsson,Hot & Sexy,1739149
Zara Larsson,Uncover,1118958
Zara Larsson,WOW,1496319
Zara Larsson,I Can't Fall in Love Without You,1003046
Zara Larsson,WOW (feat. Sabrina Carpenter) - Remix,959427
Zara Larsson,Crush,1241174
Zara Larsson,On My Love,937083
Zara Larsson,Love Me Land,2182207
Zara Larsson,Eurosummer,1398470
Zara Larsson,Girl's Girl,1134110
Zara Larsson,All the Time,1548569
Zara Larsson,The Ambition,707175
Zara Larsson,Don't Worry Bout Me,945955
Zara Larsson,TG4M,629736
Zara Larsson,Saturn's Return,604347
Zara Larsson,Puss Puss,630208
Zara Larsson,Only You,548012
Zara Larsson,You Love Who You Love,927431
Zara Larsson,So Good (feat. Ty Dolla $ign),396393
Zara Larsson,Don't Let Me Be Yours,402576
Zara Larsson,Ain't My Fault - R3hab Remix,306355
Zara Larsson,End of Time,589891
Zara Larsson,Look What You've Done,527890
Zara Larsson,Poster Girl,635160
Zara Larsson,What They Say,338725
Zara Larsson,Need Someone,500831
Zara Larsson,Carry You Home,313061
Zara Larsson,One Mississippi,371459
Zara Larsson,Ammunition,377864
Zara Larsson,Funeral,356793
Zara Larsson,So Good,252209
Zara Larsson,Talk About Love (feat. Young Thug),313823
Zara Larsson,Right Here,416827
Zara Larsson,Venus,296747
Zara Larsson,Make That Money Girl,242651
Zara Larsson,Memory Lane,310617
Zara Larsson,Rooftop,303871
Zara Larsson,Lay All Your Love On Me - Spotify Singles,234250
Zara Larsson,None Of These Guys,302109
Zara Larsson,FFF,397074
Zara Larsson,Sundown (feat. Wizkid),206310
Beyoncé,Halo,14412527
Beyoncé,Crazy in Love (feat. JAY-Z),13123753
